LiaisonId,TypeTitre,liaison_frequence,liaison_cible_encodage_controles,interaction_jour_liaison_controles
20408,B,2,20.49193,20.49193
20409,B,143,20.49193,20.49193
20409,C,143,20.49193,20.49193
20414,B,2,20.49193,20.49193
20415,B,36,20.49193,20.49193
20415,C,36,20.49193,20.49193
20417,B,78,20.49193,20.49193
20417,C,78,20.49193,20.49193
20419,B,90,20.49193,20.49193
20419,C,90,20.49193,20.49193
20473,B,43,20.49193,20.49193
20473,C,43,20.49193,20.49193
20475,B,3,20.49193,20.49193
20476,B,7,20.49193,20.49193
20476,C,7,20.49193,20.49193
20480,B,17,20.49193,20.49193
20480,C,17,20.49193,20.49193
20481,B,11,20.49193,20.49193
20481,C,11,20.49193,20.49193
20482,B,9,20.49193,20.49193
20482,C,9,20.49193,20.49193
20483,B,3,20.49193,20.49193
20485,B,45,20.49193,20.49193
20485,C,45,20.49193,20.49193
20489,B,2,20.49193,20.49193
20502,B,3,20.49193,20.49193
20502,C,3,20.49193,20.49193
20503,B,8,20.49193,20.49193
20503,C,8,20.49193,20.49193
20504,B,7,20.49193,20.49193
20504,C,7,20.49193,20.49193
20505,B,1,20.49193,20.49193
20506,B,3,20.49193,20.49193
20507,B,19,20.49193,20.49193
20513,B,6,20.49193,20.49193
20513,C,6,20.49193,20.49193
20515,B,10,20.49193,20.49193
20515,C,10,20.49193,20.49193
20517,B,6,20.49193,20.49193
20517,C,6,20.49193,20.49193
20551,B,29,20.49193,20.49193
20551,C,29,20.49193,20.49193
20553,C,1,20.49193,20.49193
20554,B,13,20.49193,20.49193
20554,C,13,20.49193,20.49193
20558,B,21,20.49193,20.49193
20558,C,21,20.49193,20.49193
20559,B,15,20.49193,20.49193
20560,B,10,20.49193,20.49193
20560,C,10,20.49193,20.49193
20561,B,2,20.49193,20.49193
20563,B,19,20.49193,20.49193
20563,C,19,20.49193,20.49193
20567,B,12,20.49193,20.49193
20580,B,15,20.49193,20.49193
20580,C,15,20.49193,20.49193
20582,B,25,20.49193,20.49193
20582,C,25,20.49193,20.49193
20585,B,93,20.49193,20.49193
20585,C,93,20.49193,20.49193
20591,B,26,20.49193,20.49193
20591,C,26,20.49193,20.49193
20593,B,52,20.49193,20.49193
20593,C,52,20.49193,20.49193
20595,B,41,20.49193,20.49193
20595,C,41,20.49193,20.49193
20649,B,9,20.49193,20.49193
20649,C,9,20.49193,20.49193
20651,B,7,20.49193,20.49193
20651,C,7,20.49193,20.49193
20652,B,5,20.49193,20.49193
20652,C,5,20.49193,20.49193
20656,B,3,20.49193,20.49193
20657,B,6,20.49193,20.49193
20658,B,4,20.49193,20.49193
20658,C,4,20.49193,20.49193
20659,B,3,20.49193,20.49193
20661,B,18,20.49193,20.49193
20661,C,18,20.49193,20.49193
20664,B,1,20.49193,20.49193
20665,B,10,20.49193,20.49193
20665,C,10,20.49193,20.49193
20678,B,9,20.49193,20.49193
20678,C,9,20.49193,20.49193
20679,B,13,20.49193,20.49193
20679,C,13,20.49193,20.49193
20680,B,20,20.49193,20.49193
20680,C,20,20.49193,20.49193
20681,B,9,20.49193,20.49193
20681,C,9,20.49193,20.49193
20682,B,8,20.49193,20.49193
20682,C,8,20.49193,20.49193
20683,B,19,20.49193,20.49193
20683,C,19,20.49193,20.49193
20689,B,5,20.49193,20.49193
20689,C,5,20.49193,20.49193
20691,B,24,20.49193,20.49193
20691,C,24,20.49193,20.49193
20693,B,27,20.49193,20.49193
20693,C,27,20.49193,20.49193
20734,B,1,20.49193,20.49193
20739,B,1,20.49193,20.49193
20761,B,64,20.49193,20.49193
20761,C,64,20.49193,20.49193
20766,B,2,20.49193,20.49193
20767,B,10,20.49193,20.49193
20767,C,10,20.49193,20.49193
20769,B,22,20.49193,20.49193
20769,C,22,20.49193,20.49193
20771,B,28,20.49193,20.49193
20771,C,28,20.49193,20.49193
20795,B,8,20.49193,20.49193
20795,C,8,20.49193,20.49193
20796,B,7,20.49193,20.49193
20796,C,7,20.49193,20.49193
20797,B,5,20.49193,20.49193
20798,B,13,20.49193,20.49193
20798,C,13,20.49193,20.49193
20799,B,2,20.49193,20.49193
20800,B,3,20.49193,20.49193
20800,C,3,20.49193,20.49193
20815,B,4,20.49193,20.49193
20816,B,2,20.49193,20.49193
20818,B,2,20.49193,20.49193
20819,B,1,20.49193,20.49193
20820,B,32,20.49193,20.49193
20820,C,32,20.49193,20.49193
20821,B,13,20.49193,20.49193
20821,C,13,20.49193,20.49193
20822,B,2,20.49193,20.49193
20823,B,2,20.49193,20.49193
20823,C,2,20.49193,20.49193
20824,B,2,20.49193,20.49193
20825,B,21,20.49193,20.49193
20825,C,21,20.49193,20.49193
20826,B,24,20.49193,20.49193
20826,C,24,20.49193,20.49193
20827,B,2,20.49193,20.49193
20829,B,2,20.49193,20.49193
20831,B,4,20.49193,20.49193
20832,B,3,20.49193,20.49193
20837,B,1,20.49193,20.49193
20838,B,3,20.49193,20.49193
20838,C,3,20.49193,20.49193
20842,B,1,20.49193,20.49193
21066,B,137,20.49193,20.49193
21066,C,137,20.49193,20.49193
21113,B,640,20.49193,20.49193
21113,C,640,20.49193,20.49193
21119,B,109,20.49193,20.49193
21119,C,109,20.49193,20.49193
21122,B,40,20.49193,20.49193
21122,C,40,20.49193,20.49193
21124,B,5,20.49193,20.49193
21125,B,53,20.49193,20.49193
21125,C,53,20.49193,20.49193
21127,B,31,20.49193,20.49193
21127,C,31,20.49193,20.49193
21128,B,33,20.49193,20.49193
21128,C,33,20.49193,20.49193
21165,B,86,20.49193,20.49193
21165,C,86,20.49193,20.49193
21168,B,39,20.49193,20.49193
21168,C,39,20.49193,20.49193
21169,B,2,20.49193,20.49193
21170,B,32,20.49193,20.49193
21170,C,32,20.49193,20.49193
21171,B,85,20.49193,20.49193
21171,C,85,20.49193,20.49193
21173,B,56,20.49193,20.49193
21173,C,56,20.49193,20.49193
21174,B,81,20.49193,20.49193
21174,C,81,20.49193,20.49193
21208,B,43,20.49193,20.49193
21208,C,43,20.49193,20.49193
21209,B,138,20.49193,20.49193
21209,C,138,20.49193,20.49193
21218,B,1,20.49193,20.49193
21220,B,1,20.49193,20.49193
21236,B,1,20.49193,20.49193
21238,B,1,20.49193,20.49193
21246,B,3,20.49193,20.49193
21246,C,3,20.49193,20.49193
21247,B,9,20.49193,20.49193
21253,B,1,20.49193,20.49193
21255,B,3,20.49193,20.49193
21255,C,3,20.49193,20.49193
21256,B,5,20.49193,20.49193
21260,B,1,20.49193,20.49193
21262,B,1,20.49193,20.49193
21263,B,1,20.49193,20.49193
21278,B,1,20.49193,20.49193
21299,B,1,20.49193,20.49193
21303,C,1,20.49193,20.49193
21316,B,3,20.49193,20.49193
21361,B,4,20.49193,20.49193
21361,C,4,20.49193,20.49193
21364,B,4,20.49193,20.49193
21364,C,4,20.49193,20.49193
21365,B,3,20.49193,20.49193
21369,C,1,20.49193,20.49193
21371,B,6,20.49193,20.49193
21373,B,5,20.49193,20.49193
21373,C,5,20.49193,20.49193
21374,B,23,20.49193,20.49193
21374,C,23,20.49193,20.49193
21376,B,11,20.49193,20.49193
21377,B,19,20.49193,20.49193
21377,C,19,20.49193,20.49193
21378,B,7,20.49193,20.49193
21378,C,7,20.49193,20.49193
21379,B,1,20.49193,20.49193
21381,B,1,20.49193,20.49193
21382,B,2,20.49193,20.49193
21383,B,9,20.49193,20.49193
21383,C,9,20.49193,20.49193
21415,B,1,20.49193,20.49193
21417,B,3,20.49193,20.49193
21418,B,2,20.49193,20.49193
21420,B,1,20.49193,20.49193
21422,B,1,20.49193,20.49193
21423,B,2,20.49193,20.49193
21423,C,2,20.49193,20.49193
21486,C,1,20.49193,20.49193
21488,B,4,20.49193,20.49193
21489,B,1,20.49193,20.49193
21493,B,3,20.49193,20.49193
21493,C,3,20.49193,20.49193
21496,B,2,20.49193,20.49193
21498,B,7,20.49193,20.49193
21502,B,2,20.49193,20.49193
21515,B,4,20.49193,20.49193
21516,B,3,20.49193,20.49193
21517,B,1,20.49193,20.49193
21555,B,2,20.49193,20.49193
21557,B,2,20.49193,20.49193
21562,B,2,20.49193,20.49193
21564,B,2,20.49193,20.49193
21567,B,3,20.49193,20.49193
2157,B,194,20.49193,20.49193
2157,C,194,20.49193,20.49193
21584,B,1,20.49193,20.49193
21680,B,1,20.49193,20.49193
21724,B,1,20.49193,20.49193
2209,B,46,20.49193,20.49193
2209,C,46,20.49193,20.49193
2212,B,39,20.49193,20.49193
2212,C,39,20.49193,20.49193
22318,B,7,20.49193,20.49193
22319,B,3,20.49193,20.49193
22319,C,3,20.49193,20.49193
22320,B,3,20.49193,20.49193
22321,B,8,20.49193,20.49193
22322,B,29,20.49193,20.49193
22322,C,29,20.49193,20.49193
22323,B,6,20.49193,20.49193
22324,B,19,20.49193,20.49193
22324,C,19,20.49193,20.49193
22325,B,7,20.49193,20.49193
22326,B,5,20.49193,20.49193
22327,B,52,20.49193,20.49193
22327,C,52,20.49193,20.49193
22328,B,82,20.49193,20.49193
22328,C,82,20.49193,20.49193
22329,B,18,20.49193,20.49193
22329,C,18,20.49193,20.49193
22330,B,85,20.49193,20.49193
22330,C,85,20.49193,20.49193
22331,B,74,20.49193,20.49193
22331,C,74,20.49193,20.49193
22332,B,2,20.49193,20.49193
22333,B,15,20.49193,20.49193
22333,C,15,20.49193,20.49193
22334,B,17,20.49193,20.49193
22334,C,17,20.49193,20.49193
22335,B,20,20.49193,20.49193
22335,C,20,20.49193,20.49193
22336,B,7,20.49193,20.49193
22336,C,7,20.49193,20.49193
22337,B,10,20.49193,20.49193
22337,C,10,20.49193,20.49193
22338,B,35,20.49193,20.49193
22338,C,35,20.49193,20.49193
22339,B,28,20.49193,20.49193
22339,C,28,20.49193,20.49193
22340,B,24,20.49193,20.49193
22340,C,24,20.49193,20.49193
22341,B,91,20.49193,20.49193
22341,C,91,20.49193,20.49193
22342,B,75,20.49193,20.49193
22342,C,75,20.49193,20.49193
22343,B,67,20.49193,20.49193
22343,C,67,20.49193,20.49193
22344,B,39,20.49193,20.49193
22344,C,39,20.49193,20.49193
22345,B,44,20.49193,20.49193
22345,C,44,20.49193,20.49193
22346,B,163,20.49193,20.49193
22346,C,163,20.49193,20.49193
22347,B,97,20.49193,20.49193
22347,C,97,20.49193,20.49193
22348,B,195,20.49193,20.49193
22348,C,195,20.49193,20.49193
22349,B,7,20.49193,20.49193
22349,C,7,20.49193,20.49193
22350,B,5,20.49193,20.49193
22350,C,5,20.49193,20.49193
22351,B,38,20.49193,20.49193
22351,C,38,20.49193,20.49193
22352,B,10,20.49193,20.49193
22353,B,15,20.49193,20.49193
22354,B,4,20.49193,20.49193
22354,C,4,20.49193,20.49193
22355,B,4,20.49193,20.49193
22356,B,17,20.49193,20.49193
22356,C,17,20.49193,20.49193
22357,B,4,20.49193,20.49193
22357,C,4,20.49193,20.49193
22358,B,20,20.49193,20.49193
22359,B,27,20.49193,20.49193
22359,C,27,20.49193,20.49193
22360,B,23,20.49193,20.49193
22360,C,23,20.49193,20.49193
22361,B,88,20.49193,20.49193
22361,C,88,20.49193,20.49193
22362,B,47,20.49193,20.49193
22362,C,47,20.49193,20.49193
22363,B,62,20.49193,20.49193
22363,C,62,20.49193,20.49193
22364,B,29,20.49193,20.49193
22364,C,29,20.49193,20.49193
22365,B,71,20.49193,20.49193
22365,C,71,20.49193,20.49193
22366,B,28,20.49193,20.49193
22366,C,28,20.49193,20.49193
22367,B,64,20.49193,20.49193
22367,C,64,20.49193,20.49193
22368,B,50,20.49193,20.49193
22368,C,50,20.49193,20.49193
22369,B,11,20.49193,20.49193
22369,C,11,20.49193,20.49193
22370,B,30,20.49193,20.49193
22370,C,30,20.49193,20.49193
22371,B,19,20.49193,20.49193
22371,C,19,20.49193,20.49193
22372,B,13,20.49193,20.49193
22372,C,13,20.49193,20.49193
22373,B,134,20.49193,20.49193
22373,C,134,20.49193,20.49193
22374,B,5,20.49193,20.49193
22375,B,159,20.49193,20.49193
22375,C,159,20.49193,20.49193
22376,B,9,20.49193,20.49193
22376,C,9,20.49193,20.49193
22377,B,1,20.49193,20.49193
22378,B,4,20.49193,20.49193
22378,C,4,20.49193,20.49193
22379,B,4,20.49193,20.49193
22380,B,23,20.49193,20.49193
22380,C,23,20.49193,20.49193
22381,B,7,20.49193,20.49193
22382,B,4,20.49193,20.49193
22382,C,4,20.49193,20.49193
22383,B,1,20.49193,20.49193
22384,B,21,20.49193,20.49193
22384,C,21,20.49193,20.49193
22385,B,47,20.49193,20.49193
22385,C,47,20.49193,20.49193
22386,B,54,20.49193,20.49193
22386,C,54,20.49193,20.49193
22387,B,23,20.49193,20.49193
22387,C,23,20.49193,20.49193
22388,B,37,20.49193,20.49193
22388,C,37,20.49193,20.49193
22389,B,60,20.49193,20.49193
22389,C,60,20.49193,20.49193
22390,B,24,20.49193,20.49193
22390,C,24,20.49193,20.49193
22391,B,6,20.49193,20.49193
22392,B,18,20.49193,20.49193
22392,C,18,20.49193,20.49193
22393,B,22,20.49193,20.49193
22393,C,22,20.49193,20.49193
22394,B,13,20.49193,20.49193
22395,B,14,20.49193,20.49193
22395,C,14,20.49193,20.49193
22396,B,63,20.49193,20.49193
22396,C,63,20.49193,20.49193
22397,B,8,20.49193,20.49193
22397,C,8,20.49193,20.49193
22398,B,19,20.49193,20.49193
22398,C,19,20.49193,20.49193
22399,B,86,20.49193,20.49193
22399,C,86,20.49193,20.49193
22400,B,72,20.49193,20.49193
22400,C,72,20.49193,20.49193
22401,B,75,20.49193,20.49193
22401,C,75,20.49193,20.49193
22402,B,28,20.49193,20.49193
22402,C,28,20.49193,20.49193
22403,B,45,20.49193,20.49193
22403,C,45,20.49193,20.49193
22404,B,191,20.49193,20.49193
22404,C,191,20.49193,20.49193
22405,B,72,20.49193,20.49193
22405,C,72,20.49193,20.49193
22406,B,121,20.49193,20.49193
22406,C,121,20.49193,20.49193
22407,B,5,20.49193,20.49193
22407,C,5,20.49193,20.49193
22408,B,10,20.49193,20.49193
22408,C,10,20.49193,20.49193
22409,B,38,20.49193,20.49193
22409,C,38,20.49193,20.49193
22410,B,12,20.49193,20.49193
22410,C,12,20.49193,20.49193
22411,B,28,20.49193,20.49193
22411,C,28,20.49193,20.49193
22412,B,3,20.49193,20.49193
22412,C,3,20.49193,20.49193
22413,B,7,20.49193,20.49193
22413,C,7,20.49193,20.49193
22414,B,26,20.49193,20.49193
22414,C,26,20.49193,20.49193
22415,B,2,20.49193,20.49193
22416,B,14,20.49193,20.49193
22416,C,14,20.49193,20.49193
22417,B,28,20.49193,20.49193
22417,C,28,20.49193,20.49193
22418,B,32,20.49193,20.49193
22418,C,32,20.49193,20.49193
22419,B,96,20.49193,20.49193
22419,C,96,20.49193,20.49193
22420,B,40,20.49193,20.49193
22420,C,40,20.49193,20.49193
22421,B,60,20.49193,20.49193
22421,C,60,20.49193,20.49193
22422,B,39,20.49193,20.49193
22422,C,39,20.49193,20.49193
22423,B,72,20.49193,20.49193
22423,C,72,20.49193,20.49193
22424,B,20,20.49193,20.49193
22424,C,20,20.49193,20.49193
22425,B,51,20.49193,20.49193
22425,C,51,20.49193,20.49193
22426,B,41,20.49193,20.49193
22426,C,41,20.49193,20.49193
22427,B,2,20.49193,20.49193
22428,B,18,20.49193,20.49193
22428,C,18,20.49193,20.49193
22429,B,18,20.49193,20.49193
22429,C,18,20.49193,20.49193
22430,B,15,20.49193,20.49193
22430,C,15,20.49193,20.49193
22431,B,132,20.49193,20.49193
22431,C,132,20.49193,20.49193
22432,B,8,20.49193,20.49193
22432,C,8,20.49193,20.49193
22433,B,95,20.49193,20.49193
22433,C,95,20.49193,20.49193
22553,B,27,20.49193,20.49193
22553,C,27,20.49193,20.49193
22554,B,63,20.49193,20.49193
22554,C,63,20.49193,20.49193
22556,B,6,20.49193,20.49193
22556,C,6,20.49193,20.49193
22557,B,64,20.49193,20.49193
22557,C,64,20.49193,20.49193
22558,B,6,20.49193,20.49193
22558,C,6,20.49193,20.49193
22559,B,1,20.49193,20.49193
22560,B,2,20.49193,20.49193
22561,B,2,20.49193,20.49193
22562,B,2,20.49193,20.49193
22562,C,2,20.49193,20.49193
22565,B,64,20.49193,20.49193
22565,C,64,20.49193,20.49193
22566,B,6,20.49193,20.49193
22566,C,6,20.49193,20.49193
22567,B,14,20.49193,20.49193
22567,C,14,20.49193,20.49193
22568,B,61,20.49193,20.49193
22568,C,61,20.49193,20.49193
22569,B,24,20.49193,20.49193
22569,C,24,20.49193,20.49193
22570,B,28,20.49193,20.49193
22570,C,28,20.49193,20.49193
22571,B,6,20.49193,20.49193
22571,C,6,20.49193,20.49193
22572,B,8,20.49193,20.49193
22572,C,8,20.49193,20.49193
22573,B,57,20.49193,20.49193
22573,C,57,20.49193,20.49193
22574,B,5,20.49193,20.49193
22575,B,3,20.49193,20.49193
22576,B,1,20.49193,20.49193
22577,B,60,20.49193,20.49193
22577,C,60,20.49193,20.49193
22578,B,45,20.49193,20.49193
22578,C,45,20.49193,20.49193
22580,B,6,20.49193,20.49193
22580,C,6,20.49193,20.49193
22581,B,7,20.49193,20.49193
22582,B,54,20.49193,20.49193
22582,C,54,20.49193,20.49193
22597,B,7,20.49193,20.49193
22597,C,7,20.49193,20.49193
22598,B,16,20.49193,20.49193
22598,C,16,20.49193,20.49193
22599,B,46,20.49193,20.49193
22599,C,46,20.49193,20.49193
22600,B,40,20.49193,20.49193
22600,C,40,20.49193,20.49193
22601,B,28,20.49193,20.49193
22601,C,28,20.49193,20.49193
22602,B,40,20.49193,20.49193
22602,C,40,20.49193,20.49193
22603,B,133,20.49193,20.49193
22603,C,133,20.49193,20.49193
22604,B,74,20.49193,20.49193
22604,C,74,20.49193,20.49193
22605,B,287,20.49193,20.49193
22605,C,287,20.49193,20.49193
22606,B,23,20.49193,20.49193
22606,C,23,20.49193,20.49193
22607,B,32,20.49193,20.49193
22607,C,32,20.49193,20.49193
22608,B,64,20.49193,20.49193
22608,C,64,20.49193,20.49193
22609,B,4,20.49193,20.49193
22616,B,55,20.49193,20.49193
22616,C,55,20.49193,20.49193
22620,B,8,20.49193,20.49193
22620,C,8,20.49193,20.49193
22621,B,64,20.49193,20.49193
22621,C,64,20.49193,20.49193
22626,B,24,20.49193,20.49193
22626,C,24,20.49193,20.49193
22627,B,82,20.49193,20.49193
22627,C,82,20.49193,20.49193
22643,B,65,20.49193,20.49193
22643,C,65,20.49193,20.49193
22651,B,57,20.49193,20.49193
22651,C,57,20.49193,20.49193
22666,B,2,20.49193,20.49193
22668,B,4,20.49193,20.49193
22670,B,30,20.49193,20.49193
22670,C,30,20.49193,20.49193
22671,B,37,20.49193,20.49193
22671,C,37,20.49193,20.49193
22676,B,42,20.49193,20.49193
22676,C,42,20.49193,20.49193
22678,B,25,20.49193,20.49193
22678,C,25,20.49193,20.49193
22681,B,4,20.49193,20.49193
22978,B,62,20.49193,20.49193
22978,C,62,20.49193,20.49193
22979,B,76,20.49193,20.49193
22979,C,76,20.49193,20.49193
22980,B,21,20.49193,20.49193
22980,C,21,20.49193,20.49193
22981,B,21,20.49193,20.49193
22981,C,21,20.49193,20.49193
23027,B,34,20.49193,20.49193
23027,C,34,20.49193,20.49193
23028,B,32,20.49193,20.49193
23028,C,32,20.49193,20.49193
23041,B,64,20.49193,20.49193
23041,C,64,20.49193,20.49193
23042,B,3,20.49193,20.49193
23043,B,3,20.49193,20.49193
23043,C,3,20.49193,20.49193
23044,B,50,20.49193,20.49193
23044,C,50,20.49193,20.49193
23045,B,71,20.49193,20.49193
23045,C,71,20.49193,20.49193
23046,B,8,20.49193,20.49193
23046,C,8,20.49193,20.49193
23051,B,52,20.49193,20.49193
23051,C,52,20.49193,20.49193
23052,B,4,20.49193,20.49193
23052,C,4,20.49193,20.49193
23053,B,27,20.49193,20.49193
23053,C,27,20.49193,20.49193
23054,B,10,20.49193,20.49193
23054,C,10,20.49193,20.49193
23055,B,49,20.49193,20.49193
23055,C,49,20.49193,20.49193
23056,B,13,20.49193,20.49193
23056,C,13,20.49193,20.49193
23059,B,219,20.49193,20.49193
23059,C,219,20.49193,20.49193
23060,B,29,20.49193,20.49193
23060,C,29,20.49193,20.49193
23061,B,41,20.49193,20.49193
23061,C,41,20.49193,20.49193
23062,B,1,20.49193,20.49193
23078,B,43,20.49193,20.49193
23078,C,43,20.49193,20.49193
23079,B,36,20.49193,20.49193
23079,C,36,20.49193,20.49193
23080,B,74,20.49193,20.49193
23080,C,74,20.49193,20.49193
23081,B,1,20.49193,20.49193
23082,B,14,20.49193,20.49193
23083,B,5,20.49193,20.49193
23084,B,8,20.49193,20.49193
23084,C,8,20.49193,20.49193
23085,B,22,20.49193,20.49193
23085,C,22,20.49193,20.49193
23086,B,69,20.49193,20.49193
23086,C,69,20.49193,20.49193
23091,B,40,20.49193,20.49193
23091,C,40,20.49193,20.49193
23095,B,36,20.49193,20.49193
23095,C,36,20.49193,20.49193
23125,B,20,20.49193,20.49193
23125,C,20,20.49193,20.49193
23131,B,6,20.49193,20.49193
23131,C,6,20.49193,20.49193
23161,B,7,20.49193,20.49193
23162,B,4,20.49193,20.49193
23458,B,41,20.49193,20.49193
23458,C,41,20.49193,20.49193
23459,B,19,20.49193,20.49193
23459,C,19,20.49193,20.49193
23460,B,10,20.49193,20.49193
23461,B,20,20.49193,20.49193
23461,C,20,20.49193,20.49193
23487,B,41,20.49193,20.49193
23487,C,41,20.49193,20.49193
23488,B,23,20.49193,20.49193
23488,C,23,20.49193,20.49193
23489,B,8,20.49193,20.49193
23490,B,12,20.49193,20.49193
23490,C,12,20.49193,20.49193
23520,B,31,20.49193,20.49193
23520,C,31,20.49193,20.49193
23521,B,5,20.49193,20.49193
23521,C,5,20.49193,20.49193
23522,B,7,20.49193,20.49193
23522,C,7,20.49193,20.49193
23523,B,4,20.49193,20.49193
23523,C,4,20.49193,20.49193
23549,B,23,20.49193,20.49193
23549,C,23,20.49193,20.49193
23550,B,8,20.49193,20.49193
23550,C,8,20.49193,20.49193
23551,B,1,20.49193,20.49193
23552,B,7,20.49193,20.49193
23552,C,7,20.49193,20.49193
23582,B,31,20.49193,20.49193
23582,C,31,20.49193,20.49193
23583,B,22,20.49193,20.49193
23583,C,22,20.49193,20.49193
23584,B,15,20.49193,20.49193
23584,C,15,20.49193,20.49193
23585,B,17,20.49193,20.49193
23585,C,17,20.49193,20.49193
23611,B,11,20.49193,20.49193
23611,C,11,20.49193,20.49193
23612,B,12,20.49193,20.49193
23612,C,12,20.49193,20.49193
23613,B,9,20.49193,20.49193
23614,B,12,20.49193,20.49193
23644,B,44,20.49193,20.49193
23644,C,44,20.49193,20.49193
23645,B,13,20.49193,20.49193
23645,C,13,20.49193,20.49193
23646,B,8,20.49193,20.49193
23646,C,8,20.49193,20.49193
23647,B,19,20.49193,20.49193
23647,C,19,20.49193,20.49193
23673,B,32,20.49193,20.49193
23673,C,32,20.49193,20.49193
23674,B,6,20.49193,20.49193
23674,C,6,20.49193,20.49193
23675,B,9,20.49193,20.49193
23675,C,9,20.49193,20.49193
23676,B,21,20.49193,20.49193
23676,C,21,20.49193,20.49193
24054,B,1,20.49193,20.49193
24055,B,2,20.49193,20.49193
24055,C,2,20.49193,20.49193
24057,B,1,20.49193,20.49193
24093,B,3,20.49193,20.49193
24093,C,3,20.49193,20.49193
24096,B,1,20.49193,20.49193
24452,B,11,20.49193,20.49193
24452,C,11,20.49193,20.49193
24453,B,24,20.49193,20.49193
24453,C,24,20.49193,20.49193
24475,B,55,20.49193,20.49193
24475,C,55,20.49193,20.49193
24509,B,7,20.49193,20.49193
24509,C,7,20.49193,20.49193
24510,B,6,20.49193,20.49193
24510,C,6,20.49193,20.49193
24511,B,5,20.49193,20.49193
24512,B,7,20.49193,20.49193
24512,C,7,20.49193,20.49193
24546,B,12,20.49193,20.49193
24546,C,12,20.49193,20.49193
24547,B,8,20.49193,20.49193
24547,C,8,20.49193,20.49193
24548,B,9,20.49193,20.49193
24548,C,9,20.49193,20.49193
24549,B,8,20.49193,20.49193
24557,B,4,20.49193,20.49193
24557,C,4,20.49193,20.49193
24558,B,5,20.49193,20.49193
24559,B,9,20.49193,20.49193
24563,B,6,20.49193,20.49193
24563,C,6,20.49193,20.49193
24564,B,5,20.49193,20.49193
24565,B,8,20.49193,20.49193
24591,B,14,20.49193,20.49193
24592,B,8,20.49193,20.49193
24592,C,8,20.49193,20.49193
24593,B,1,20.49193,20.49193
24594,B,6,20.49193,20.49193
24594,C,6,20.49193,20.49193
24628,B,10,20.49193,20.49193
24628,C,10,20.49193,20.49193
24629,B,8,20.49193,20.49193
24630,B,1,20.49193,20.49193
24631,B,6,20.49193,20.49193
24639,B,10,20.49193,20.49193
24639,C,10,20.49193,20.49193
24640,B,14,20.49193,20.49193
24640,C,14,20.49193,20.49193
24641,B,6,20.49193,20.49193
24641,C,6,20.49193,20.49193
24645,B,7,20.49193,20.49193
24645,C,7,20.49193,20.49193
24646,B,10,20.49193,20.49193
24646,C,10,20.49193,20.49193
24647,B,4,20.49193,20.49193
24647,C,4,20.49193,20.49193
24650,B,9,20.49193,20.49193
24650,C,9,20.49193,20.49193
24651,B,9,20.49193,20.49193
24651,C,9,20.49193,20.49193
24652,B,11,20.49193,20.49193
24652,C,11,20.49193,20.49193
24653,B,4,20.49193,20.49193
24668,B,29,20.49193,20.49193
24668,C,29,20.49193,20.49193
24669,B,69,20.49193,20.49193
24669,C,69,20.49193,20.49193
2499,B,96,20.49193,20.49193
2499,C,96,20.49193,20.49193
25128,B,64,20.49193,20.49193
25128,C,64,20.49193,20.49193
25163,B,6,20.49193,20.49193
25163,C,6,20.49193,20.49193
25257,B,1,20.49193,20.49193
25258,B,4,20.49193,20.49193
25258,C,4,20.49193,20.49193
25287,B,1,20.49193,20.49193
25290,B,2,20.49193,20.49193
25295,B,32,20.49193,20.49193
25295,C,32,20.49193,20.49193
25345,B,33,20.49193,20.49193
25345,C,33,20.49193,20.49193
25346,B,2,20.49193,20.49193
25347,B,58,20.49193,20.49193
25347,C,58,20.49193,20.49193
25348,B,75,20.49193,20.49193
25348,C,75,20.49193,20.49193
2585,B,56,20.49193,20.49193
2585,C,56,20.49193,20.49193
26018,B,1,20.49193,20.49193
26019,B,1,20.49193,20.49193
26022,B,2,20.49193,20.49193
26022,C,2,20.49193,20.49193
26023,B,2,20.49193,20.49193
26031,B,1,20.49193,20.49193
26181,B,1,20.49193,20.49193
26184,B,3,20.49193,20.49193
26192,B,1,20.49193,20.49193
26359,B,1,20.49193,20.49193
26396,B,1,20.49193,20.49193
26406,C,1,20.49193,20.49193
26558,B,1,20.49193,20.49193
26560,B,9,20.49193,20.49193
2665,B,1,20.49193,20.49193
2669,B,1,20.49193,20.49193
26693,B,1,20.49193,20.49193
26717,B,1,20.49193,20.49193
26719,B,2,20.49193,20.49193
26722,B,1,20.49193,20.49193
2673,B,89,20.49193,20.49193
2673,C,89,20.49193,20.49193
26730,B,1,20.49193,20.49193
26732,B,1,20.49193,20.49193
2674,B,47,20.49193,20.49193
2674,C,47,20.49193,20.49193
2675,B,32,20.49193,20.49193
2675,C,32,20.49193,20.49193
2676,B,23,20.49193,20.49193
2676,C,23,20.49193,20.49193
2679,B,10,20.49193,20.49193
2679,C,10,20.49193,20.49193
2680,B,19,20.49193,20.49193
2680,C,19,20.49193,20.49193
2685,B,40,20.49193,20.49193
2685,C,40,20.49193,20.49193
2686,B,17,20.49193,20.49193
2686,C,17,20.49193,20.49193
26875,B,1,20.49193,20.49193
26887,B,4,20.49193,20.49193
26888,B,1,20.49193,20.49193
28292,B,22,20.49193,20.49193
28292,C,22,20.49193,20.49193
28450,B,28,20.49193,20.49193
28450,C,28,20.49193,20.49193
29245,B,1,20.49193,20.49193
29246,B,1,20.49193,20.49193
29251,B,2,20.49193,20.49193
